idx,ppq,mixed_sample,exact_sample,role
4378,45.61354166666666,1005779,1005778.5937499999,secondary
4379,45.623958333333334,1006008,1006008.28125,secondary
4380,45.625,1006031,1006031.25,primary
4381,45.635416666666664,1006261,1006260.9375,secondary
4382,45.645833333333336,1006490,1006490.625,secondary
4383,45.65625,1006720,1006720.3125,secondary
4384,45.666666666666664,1006950,1006950.0,secondary
4385,45.677083333333336,1007179,1007179.6875,secondary
4386,45.696875,1007616,1007616.09375,secondary
4387,45.70729166666666,1007846,1007845.7812499999,secondary
4388,45.717708333333334,1008075,1008075.46875,secondary
4389,45.728125,1008305,1008305.15625,secondary
4390,45.73854166666666,1008535,1008534.8437499999,secondary
4391,45.748958333333334,1008765,1008764.53125,secondary
4392,45.75,1008788,1008787.5,primary
4393,45.760416666666664,1009018,1009017.1875,secondary
4394,45.770833333333336,1009247,1009246.875,secondary
4395,45.78125,1009477,1009476.5625,secondary
4396,45.791666666666664,1009707,1009706.25,secondary
4397,45.802083333333336,1009936,1009935.9375,secondary
4398,45.821875,1010372,1010372.34375,secondary
4399,45.83229166666666,1010602,1010602.0312499999,secondary
4400,45.842708333333334,1010832,1010831.71875,secondary
4401,45.853125,1011061,1011061.40625,secondary
4402,45.86354166666666,1011291,1011291.0937499999,secondary
4403,45.873958333333334,1011521,1011520.78125,secondary
4404,45.875,1011544,1011543.75,primary
4405,45.885416666666664,1011774,1011773.4375,secondary
4406,45.895833333333336,1012003,1012003.125,secondary
4407,45.90625,1012233,1012232.8125,secondary
4408,45.916666666666664,1012463,1012462.5,secondary
4409,45.927083333333336,1012692,1012692.1875,secondary
4410,45.946875,1013129,1013128.59375,secondary
4411,45.95729166666666,1013358,1013358.2812499999,secondary
4412,45.967708333333334,1013588,1013587.96875,secondary
4413,45.978125,1013818,1013817.65625,secondary
4414,45.98854166666666,1014047,1014047.3437499999,secondary
4415,45.998958333333334,1014277,1014277.03125,secondary
4416,46.0,1014300,1014300.0,primary
4417,46.010416666666664,1014530,1014529.6875,secondary
4418,46.020833333333336,1014759,1014759.375,secondary
4419,46.03125,1014989,1014989.0625,secondary
4420,46.041666666666664,1015219,1015218.75,secondary
4421,46.052083333333336,1015448,1015448.4375,secondary
4422,46.071875,1015885,1015884.84375,secondary
4423,46.08229166666666,1016115,1016114.5312499999,secondary
4424,46.092708333333334,1016344,1016344.21875,secondary
4425,46.103125,1016574,1016573.90625,secondary
4426,46.11354166666666,1016804,1016803.5937499999,secondary
4427,46.123958333333334,1017033,1017033.28125,secondary
4428,46.125,1017056,1017056.25,primary
4429,46.135416666666664,1017286,1017285.9375,secondary
4430,46.145833333333336,1017515,1017515.625,secondary
4431,46.15625,1017745,1017745.3125,secondary
4432,46.166666666666664,1017975,1017975.0,secondary
4433,46.177083333333336,1018204,1018204.6875,secondary
4434,46.196875,1018641,1018641.09375,secondary
4435,46.20729166666666,1018871,1018870.7812499999,secondary
4436,46.217708333333334,1019100,1019100.46875,secondary
4437,46.228125,1019330,1019330.15625,secondary
4438,46.23854166666666,1019560,1019559.8437499999,secondary
4439,46.248958333333334,1019790,1019789.53125,secondary
4440,46.25,1019812,1019812.5,primary
4441,46.260416666666664,1020042,1020042.1875,secondary
4442,46.270833333333336,1020271,1020271.875,secondary
4443,46.28125,1020501,1020501.5625,secondary
4444,46.291666666666664,1020731,1020731.25,secondary
4445,46.302083333333336,1020960,1020960.9375,secondary
4446,46.321875,1021397,1021397.34375,secondary
4447,46.33229166666666,1021627,1021627.0312499999,secondary
4448,46.342708333333334,1021857,1021856.71875,secondary
4449,46.353125,1022086,1022086.40625,secondary
4450,46.36354166666666,1022316,1022316.0937499999,secondary
4451,46.373958333333334,1022546,1022545.78125,secondary
4452,46.375,1022569,1022568.75,primary
4453,46.385416666666664,1022799,1022798.4375,secondary
4454,46.395833333333336,1023028,1023028.125,secondary
4455,46.40625,1023258,1023257.8125,secondary
4456,46.416666666666664,1023488,1023487.5,secondary
4457,46.427083333333336,1023717,1023717.1875,secondary
4458,46.446875,1024154,1024153.59375,secondary
4459,46.45729166666666,1024383,1024383.2812499999,secondary
4460,46.467708333333334,1024613,1024612.96875,secondary
4461,46.478125,1024843,1024842.65625,secondary
4462,46.48854166666666,1025072,1025072.3437499999,secondary
4463,46.498958333333334,1025302,1025302.03125,secondary
4464,46.5,1025325,1025325.0,primary
4465,46.510416666666664,1025555,1025554.6875,secondary
4466,46.520833333333336,1025784,1025784.375,secondary
4467,46.53125,1026014,1026014.0625,secondary
4468,46.541666666666664,1026244,1026243.75,secondary
4469,46.552083333333336,1026473,1026473.4375,secondary
4470,46.571875,1026910,1026909.84375,secondary
4471,46.58229166666666,1027140,1027139.5312499999,secondary
4472,46.592708333333334,1027369,1027369.21875,secondary
4473,46.603125,1027599,1027598.90625,secondary
4474,46.61354166666666,1027829,1027828.5937499999,secondary
4475,46.623958333333334,1028058,1028058.28125,secondary
4476,46.625,1028081,1028081.25,primary
4477,46.635416666666664,1028311,1028310.9375,secondary
4478,46.645833333333336,1028540,1028540.625,secondary
4479,46.65625,1028770,1028770.3125,secondary
4480,46.666666666666664,1029000,1029000.0,secondary
4481,46.677083333333336,1029229,1029229.6875,secondary
4482,46.696875,1029666,1029666.09375,secondary
4483,46.70729166666666,1029896,1029895.7812499999,secondary
4484,46.717708333333334,1030125,1030125.46875,secondary
4485,46.728125,1030355,1030355.15625,secondary
4486,46.73854166666666,1030585,1030584.8437499999,secondary
4487,46.748958333333334,1030815,1030814.53125,secondary
4488,46.75,1030838,1030837.5,primary
4489,46.760416666666664,1031068,1031067.1875,secondary
4490,46.770833333333336,1031297,1031296.875,secondary
4491,46.78125,1031527,1031526.5625,secondary
4492,46.791666666666664,1031757,1031756.25,secondary
4493,46.802083333333336,1031986,1031985.9375,secondary
4494,46.821875,1032422,1032422.34375,secondary
4495,46.83229166666666,1032652,1032652.0312499999,secondary
4496,46.842708333333334,1032882,1032881.71875,secondary
4497,46.853125,1033111,1033111.40625,secondary
4498,46.86354166666666,1033341,1033341.0937499999,secondary
4499,46.873958333333334,1033571,1033570.78125,secondary
4500,46.875,1033594,1033593.75,primary
4501,46.885416666666664,1033824,1033823.4375,secondary
4502,46.895833333333336,1034053,1034053.125,secondary
4503,46.90625,1034283,1034282.8125,secondary
4504,46.916666666666664,1034513,1034512.5,secondary
4505,46.927083333333336,1034742,1034742.1875,secondary
4506,46.946875,1035179,1035178.59375,secondary
4507,46.95729166666666,1035408,1035408.2812499999,secondary
4508,46.967708333333334,1035638,1035637.96875,secondary
4509,46.978125,1035868,1035867.65625,secondary
4510,46.98854166666666,1036097,1036097.3437499999,secondary
4511,46.998958333333334,1036327,1036327.03125,secondary
4512,47.0,1036350,1036350.0,primary
4513,47.010416666666664,1036580,1036579.6875,secondary
4514,47.020833333333336,1036809,1036809.375,secondary
4515,47.03125,1037039,1037039.0625,secondary
4516,47.041666666666664,1037269,1037268.75,secondary
4517,47.052083333333336,1037498,1037498.4375,secondary
4518,47.071875,1037935,1037934.84375,secondary
4519,47.08229166666666,1038165,1038164.5312499999,secondary
4520,47.092708333333334,1038394,1038394.21875,secondary
4521,47.103125,1038624,1038623.90625,secondary
4522,47.11354166666666,1038854,1038853.5937499999,secondary
4523,47.123958333333334,1039083,1039083.28125,secondary
4524,47.125,1039106,1039106.25,primary
4525,47.135416666666664,1039336,1039335.9375,secondary
4526,47.145833333333336,1039565,1039565.625,secondary
4527,47.15625,1039795,1039795.3125,secondary
4528,47.166666666666664,1040025,1040025.0,secondary
4529,47.177083333333336,1040254,1040254.6875,secondary
4530,47.196875,1040691,1040691.09375,secondary
4531,47.20729166666666,1040921,1040920.7812499999,secondary
4532,47.217708333333334,1041150,1041150.46875,secondary
4533,47.228125,1041380,1041380.15625,secondary
4534,47.23854166666666,1041610,1041609.8437499999,secondary
4535,47.248958333333334,1041840,1041839.53125,secondary
4536,47.25,1041862,1041862.5,primary
4537,47.260416666666664,1042092,1042092.1875,secondary
4538,47.270833333333336,1042321,1042321.875,secondary
4539,47.28125,1042551,1042551.5625,secondary
4540,47.291666666666664,1042781,1042781.25,secondary
4541,47.302083333333336,1043010,1043010.9375,secondary
4542,47.321875,1043447,1043447.34375,secondary
4543,47.33229166666666,1043677,1043677.0312499999,secondary
4544,47.342708333333334,1043907,1043906.71875,secondary
4545,47.353125,1044136,1044136.40625,secondary
4546,47.36354166666666,1044366,1044366.0937499999,secondary
4547,47.373958333333334,1044596,1044595.78125,secondary
4548,47.375,1044619,1044618.75,primary
4549,47.385416666666664,1044849,1044848.4375,secondary
4550,47.395833333333336,1045078,1045078.125,secondary
4551,47.40625,1045308,1045307.8125,secondary
4552,47.416666666666664,1045538,1045537.5,secondary
4553,47.427083333333336,1045767,1045767.1875,secondary
4554,47.446875,1046204,1046203.59375,secondary
4555,47.45729166666666,1046433,1046433.2812499999,secondary
4556,47.467708333333334,1046663,1046662.96875,secondary
4557,47.478125,1046893,1046892.65625,secondary
4558,47.48854166666666,1047122,1047122.3437499999,secondary
4559,47.498958333333334,1047352,1047352.03125,secondary
4560,47.5,1047375,1047375.0,primary
4561,47.510416666666664,1047605,1047604.6875,secondary
4562,47.520833333333336,1047834,1047834.375,secondary
4563,47.53125,1048064,1048064.0625,secondary
4564,47.541666666666664,1048294,1048293.75,secondary
4565,47.552083333333336,1048523,1048523.4375,secondary
4566,47.571875,1048960,1048959.84375,secondary
4567,47.58229166666666,1049190,1049189.53125,secondary
4568,47.592708333333334,1049419,1049419.21875,secondary
4569,47.603125,1049649,1049648.90625,secondary
4570,47.61354166666666,1049879,1049878.59375,secondary
4571,47.623958333333334,1050108,1050108.28125,secondary
4572,47.625,1050131,1050131.25,primary
4573,47.635416666666664,1050361,1050360.9375,secondary
4574,47.645833333333336,1050590,1050590.625,secondary
4575,47.65625,1050820,1050820.3125,secondary
4576,47.666666666666664,1051050,1051050.0,secondary
4577,47.677083333333336,1051279,1051279.6875,secondary
4578,47.696875,1051716,1051716.09375,secondary
4579,47.70729166666666,1051946,1051945.78125,secondary
4580,47.717708333333334,1052175,1052175.46875,secondary
4581,47.728125,1052405,1052405.15625,secondary
4582,47.73854166666666,1052635,1052634.84375,secondary
4583,47.748958333333334,1052865,1052864.53125,secondary
4584,47.75,1052888,1052887.5,primary
4585,47.760416666666664,1053118,1053117.1875,secondary
4586,47.770833333333336,1053347,1053346.875,secondary
4587,47.78125,1053577,1053576.5625,secondary
4588,47.791666666666664,1053807,1053806.25,secondary
4589,47.802083333333336,1054036,1054035.9375,secondary
4590,47.821875,1054472,1054472.34375,secondary
4591,47.83229166666666,1054702,1054702.03125,secondary
4592,47.842708333333334,1054932,1054931.71875,secondary
4593,47.853125,1055161,1055161.40625,secondary
4594,47.86354166666666,1055391,1055391.09375,secondary
4595,47.873958333333334,1055621,1055620.78125,secondary
4596,47.875,1055644,1055643.75,primary
4597,47.885416666666664,1055874,1055873.4375,secondary
4598,47.895833333333336,1056103,1056103.125,secondary
4599,47.90625,1056333,1056332.8125,secondary
4600,47.916666666666664,1056563,1056562.5,secondary
4601,47.927083333333336,1056792,1056792.1875,secondary
4602,47.946875,1057229,1057228.59375,secondary
4603,47.95729166666666,1057458,1057458.28125,secondary
4604,47.967708333333334,1057688,1057687.96875,secondary
4605,47.978125,1057918,1057917.65625,secondary
4606,47.98854166666666,1058147,1058147.34375,secondary
4607,47.998958333333334,1058377,1058377.03125,secondary
4608,48.0,1058400,1058400.0,primary
4609,48.010416666666664,1058630,1058629.6875,secondary
4610,48.020833333333336,1058859,1058859.375,secondary
4611,48.03125,1059089,1059089.0625,secondary
4612,48.041666666666664,1059319,1059318.75,secondary
4613,48.052083333333336,1059548,1059548.4375,secondary
4614,48.071875,1059985,1059984.84375,secondary
4615,48.08229166666666,1060215,1060214.53125,secondary
4616,48.092708333333334,1060444,1060444.21875,secondary
4617,48.103125,1060674,1060673.90625,secondary
4618,48.11354166666666,1060904,1060903.59375,secondary
4619,48.123958333333334,1061133,1061133.28125,secondary
4620,48.125,1061156,1061156.25,primary
4621,48.135416666666664,1061386,1061385.9375,secondary
4622,48.145833333333336,1061615,1061615.625,secondary
4623,48.15625,1061845,1061845.3125,secondary
4624,48.166666666666664,1062075,1062075.0,secondary
4625,48.177083333333336,1062304,1062304.6875,secondary
4626,48.196875,1062741,1062741.09375,secondary
4627,48.20729166666666,1062971,1062970.78125,secondary
4628,48.217708333333334,1063200,1063200.46875,secondary
4629,48.228125,1063430,1063430.15625,secondary
4630,48.23854166666666,1063660,1063659.84375,secondary
4631,48.248958333333334,1063890,1063889.53125,secondary
4632,48.25,1063912,1063912.5,primary
4633,48.260416666666664,1064142,1064142.1875,secondary
4634,48.270833333333336,1064371,1064371.875,secondary
4635,48.28125,1064601,1064601.5625,secondary
4636,48.291666666666664,1064831,1064831.25,secondary
4637,48.302083333333336,1065060,1065060.9375,secondary
4638,48.321875,1065497,1065497.34375,secondary
4639,48.33229166666666,1065727,1065727.03125,secondary
4640,48.342708333333334,1065957,1065956.71875,secondary
4641,48.353125,1066186,1066186.40625,secondary
